7
29
1,6.365798752347911
0,14.406807702682165
1,67.00840791945122
0,27.4734472469749
1,71.5314754540189
0,596.3748304831643
1,24.45806889060168
0,58.464835909725934
1,19.935001356038356
0,22.112774613420697
1,70.02378627583221
0,0.16752101979864165
1,0.8376050989932082
0,18.42731217785058
1,61.31269324630273
0,14.574328722481823
1,66.84088689965802
0,27.47344724697723
1,71.53147545401998
0,596.3748304831643
1,24.45806889060168
0,58.29731488992729
1,20.102522375836998
0,22.112774613420697
1,70.02378627583221
0,0.16752101979864165
1,0.8376050989932082
0,18.42731217785058
1,55.140917598970645
29
0,23.45294277180817
1,18.092270138251944
0,59.63748304831137
1,22.615337672814704
0,50.75886899898806
1,20.772606455031564
0,595.8722674237683
1,18.42731217785058
0,53.1041632761694
1,20.102522375836998
0,27.808489286574513
1,19.767480336239714
0,69.85626525603357
1,18.25979115805194
0,57.62723081073261
1,18.092270138253298
0,59.469962028517784
1,22.615337672816622
0,50.92639001878706
1,20.605085435232922
0,595.7047464039697
1,18.594833197649223
0,53.1041632761694
1,20.102522375836998
0,27.64096826677587
1,19.767480336239714
0,69.85626525603357
1,18.42731217785058
0,34.20079012414044
29
0,24.96063194999585
1,18.594833197647795
0,56.7896257117347
1,18.762354217446273
0,60.64260916710752
1,18.42731217785058
0,595.7047464039697
1,20.43756441543428
0,46.57084350402238
1,18.929875237246506
0,33.50420395972833
1,18.762354217447864
0,70.35882831542949
1,16.41705994026688
0,58.63235692952446
1,18.594833197649223
0,56.95714673153816
1,18.594833197649223
0,60.642609167108276
1,18.594833197649223
0,595.537225384171
1,20.43756441543428
0,46.403322484223736
1,18.929875237246506
0,33.67172497952697
1,18.762354217447864
0,70.19130729563085
1,16.584580960065523
0,33.865748084543156
25
0,28.14353132616984
1,14.909370762077923
0,58.96739896911686
1,18.594833197647645
0,57.124667751336176
1,17.924749118454656
0,603.7457553543045
1,75.55197992918738
0,41.54521291006313
1,48.413574721807436
0,39.199918632882145
1,17.087144019461448
0,59.46996202851767
1,15.076891781877748
0,58.79987794932322
1,18.594833197649223
0,57.29218877113544
1,17.757228098656014
0,603.7457553543045
1,75.55197992918738
0,41.54521291006313
1,48.413574721807436
0,39.0323976130835
1,17.25466503926009
0,31.520453807362173
29
0,28.31105234596847
1,16.24953892046694
0,62.48534038488803
1,17.254665039258626
0,49.586221860397615
1,17.25466503926009
0,610.6141171660488
1,16.41705994026688
0,39.199918632882145
1,15.579454841273673
0,46.235801464425094
1,15.076891781877748
0,71.36395443422134
1,15.746975861072315
0,59.63748304831631
1,16.24953892046824
0,62.31781936509469
1,17.42218605905873
0,49.58622186039793
1,17.087144019461448
0,610.6141171660488
1,16.41705994026688
0,39.199918632882145
1,15.579454841273673
0,46.06828044462645
1,15.076891781877748
0,71.36395443422134
1,15.746975861072315
0,31.520453807362173
29
0,31.326430702343828
1,12.899118524494327
0,70.8613913748194
1,19.264917276842695
0,28.981136425165005
1,20.102522375836998
0,621.3354624331619
1,14.406807702683182
0,36.017019256707954
1,14.23928668288454
0,51.428953078182985
1,14.23928668288454
0,72.36908055301319
1,13.904244643287257
0,62.65286140469186
1,12.731597504696765
0,70.86139137482542
1,19.26491727684379
0,29.148657444963646
1,19.935001356038356
0,621.3354624331619
1,14.23928668288454
0,36.017019256707954
1,14.406807702683182
0,51.428953078182985
1,14.071765663085898
0,72.36908055301319
1,13.904244643287257
0,31.520453807362173
41
0,31.326430702343828
1,13.569202603688836
0,83.59298887951513
1,0.3350420395972833
0,0.5025630593959249
1,0.16752101979864165
0,2.0102522375836998
1,31.66147274194327
0,0.5025630593959249
1,0.5025630593959249
0,0.16752101979864165
1,2.6803363167782663
0,639.9302956308111
1,12.731597504696765
0,34.006767019124254
1,13.401681583891332
0,55.449457553350385
1,44.05802820704275
0,42.88538106845226
1,11.893992405703557
0,62.48534038489322
1,13.569202603689973
0,83.76050989932082
1,0.16752101979864165
0,0.5025630593959249
1,0.3350420395972833
0,2.0102522375836998
1,31.66147274194327
0,0.5025630593959249
1,0.3350420395972833
0,0.16752101979864165
1,2.6803363167782663
0,639.9302956308111
1,12.731597504696765
0,34.006767019124254
1,13.401681583891332
0,55.28193653355174
1,44.225549226841395
0,42.88538106845226
1,11.726471385904915
0,31.520453807362173
